,date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,weekday,apply_step3
7558,2011-01-19 15:00:00,9.7,50.9,0.6333,899.6,721.7,876.9,1024.1,639.0,,,,2,632858.73
7559,2011-01-19 16:00:00,9.4,51.2,0.6402,864.8,714.4,837.5,952.2,672.9,,,,2,598310.0
7560,2011-01-19 17:00:00,8.4,52.9,0.6228,959.9,743.6,878.4,984.6,626.6,,,,2,653178.24
7561,2011-01-19 18:00:00,9.0,57.7,0.62,1000.6,830.0,712.4,1059.3,862.9,,,,2,591292.0
7562,2011-01-19 19:00:00,8.4,50.4,0.5992,988.0,840.8,800.8,1164.4,831.3,,,,2,673312.6399999999
7565,2011-01-19 22:00:00,9.1,52.6,0.5918,902.0,641.6,1000.4,908.8,567.6,,,,2,641856.64
7566,2011-01-19 23:00:00,9.2,52.4,0.5781,907.2,714.1,895.6,984.9,657.0,,,,2,639547.9600000001
7567,2011-01-20 00:00:00,9.0,53.7,0.5755,880.8,715.0,905.0,1044.8,723.0,,,,3,647075.0
7571,2011-01-20 04:00:00,7.9,55.3,0.5755,810.0,498.2,1249.2,854.4,403.8,,,,3,622351.4400000001
7572,2011-01-20 05:00:00,7.1,56.6,0.569,863.1,458.5,1226.9,928.6,471.1,,,,3,562533.65
7573,2011-01-20 06:00:00,6.8,58.2,0.5784,862.1,665.4,1033.3,973.1,688.0,,,,3,687557.82
7574,2011-01-20 07:00:00,7.9,55.9,0.5734,918.1,648.7,1001.9,928.1,684.0,,,,3,649932.53
7575,2011-01-20 08:00:00,6.8,56.3,0.566,1293.7,1050.9,591.4,1368.6,1219.2,,,,3,1436985.807845659
7576,2011-01-20 09:00:00,7.2,56.2,0.5605,1259.1,1192.7,546.5,1352.6,1386.2,,,,3,651810.55
7577,2011-01-20 10:00:00,8.7,51.0,0.5558,1299.5,1186.3,514.2,1450.0,1596.9,,,,3,1718859.067845659
7588,2011-01-20 21:00:00,8.4,50.7,0.5458,1134.6,1106.7,599.5,1168.8,1454.4,,,,3,663466.65
7590,2011-01-20 23:00:00,6.8,52.8,0.5419,1135.1,787.6,757.5,1045.4,1184.8,,,,3,596607.0
7592,2011-01-21 01:00:00,6.5,58.1,0.5609,1063.5,826.8,778.1,1049.4,1143.0,,,,4,643333.08
7593,2011-01-21 02:00:00,6.5,57.4,0.5654,952.8,769.6,830.1,922.6,974.6,,,,4,638844.9600000001
7594,2011-01-21 03:00:00,6.2,63.3,0.5806,1008.8,788.6,852.7,940.0,1049.0,,,,4,672439.2200000001
7595,2011-01-21 04:00:00,5.6,61.9,0.5947,1113.8,856.5,779.7,1087.8,1148.6,,,,4,667813.05
7596,2011-01-21 05:00:00,5.6,64.5,0.6054,1162.7,866.2,737.1,992.6,1436.4,,,,4,638476.02
7597,2011-01-21 06:00:00,5.7,65.8,0.6178,1193.9,957.5,596.6,1196.7,1463.0,,,,4,571244.5
7598,2011-01-21 07:00:00,6.2,65.8,0.6192,1256.0,1119.4,558.7,1193.1,1527.8,,,,4,625408.7800000001
7599,2011-01-21 08:00:00,7.2,62.2,0.6351,1441.0,1271.3,483.6,1495.7,1930.2,,,,4,1900207.477845659
7600,2011-01-21 09:00:00,7.7,62.4,0.6406,1514.9,1572.8,419.0,1743.4,2065.1,,,,4,2740743.5878456593
7601,2011-01-21 10:00:00,8.5,55.0,0.6403,1484.1,1241.6,490.0,1540.2,2064.9,,,,4,1911036.387845659
7602,2011-01-21 11:00:00,8.7,55.6,0.6415,1497.6,1284.8,457.9,1490.8,2123.1,,,,4,1914103.907845659
7603,2011-01-21 12:00:00,9.8,51.5,0.6608,1552.4,1324.0,454.7,1571.8,2061.9,,,,4,2079787.267845659
7607,2011-01-21 16:00:00,12.6,52.5,0.793,1597.5,1355.1,473.7,1550.4,2279.6,,,,4,2099671.1078456594
7609,2011-01-21 18:00:00,12.6,55.3,0.7777,1448.3,1288.6,500.9,1472.6,1743.2,,,,4,1896316.4278456587
7610,2011-01-21 19:00:00,12.7,54.2,0.7924,1444.3,1318.0,452.2,1438.7,1995.8,,,,4,1894930.6678456592
7611,2011-01-21 20:00:00,10.9,65.0,0.8123,1706.6,1731.0,376.3,1937.2,2231.5,,,,4,3352017.2678456595
7612,2011-01-21 21:00:00,9.2,71.2,0.815,1822.0,1746.2,366.3,2025.0,2210.0,,,,4,3534779.0678456593
7613,2011-01-21 22:00:00,8.6,72.4,0.8115,1594.8,1345.0,445.2,1559.8,1980.6,,,,4,2096655.067845659
7614,2011-01-21 23:00:00,8.4,77.5,0.7968,1447.7,1295.8,510.9,1438.1,1826.8,,,,4,1862214.0478456588
7663,2011-01-24 00:00:00,5.7,70.5,0.6791,1010.0,711.0,890.4,1010.8,900.7,,,,0,633074.4
7664,2011-01-24 01:00:00,5.0,73.4,0.6728,1015.6,754.2,757.5,1174.2,898.4,,,,0,571306.5
7665,2011-01-24 02:00:00,3.9,76.4,0.663,1081.9,892.8,668.8,1219.9,963.3,,,,0,597104.6399999999
7666,2011-01-24 03:00:00,5.6,62.0,0.5493,828.1,589.6,1027.2,814.7,637.4,,,,0,605637.12
7667,2011-01-24 04:00:00,6.0,57.7,0.5519,772.8,483.1,1298.9,880.6,460.7,,,,0,627498.5900000001
7668,2011-01-24 05:00:00,7.0,54.4,0.5026,783.1,472.8,1378.4,809.0,393.9,,,,0,651707.52
7671,2011-01-24 08:00:00,7.3,50.8,0.5061,1197.5,1038.4,701.8,1137.4,1137.5,,,,0,728749.12
7672,2011-01-24 09:00:00,6.9,50.7,0.5293,1039.3,1005.7,722.9,1089.6,1056.5,,,,0,727020.53
7690,2011-01-25 03:00:00,4.6,51.0,0.4436,727.7,416.1,1634.5,709.6,295.0,,,,1,680115.4500000001
7691,2011-01-25 04:00:00,4.5,51.1,0.4323,713.5,419.0,1662.1,793.9,302.4,,,,1,696419.8999999999
7692,2011-01-25 05:00:00,3.5,59.1,0.453,727.7,388.0,1677.9,719.1,287.7,,,,1,651025.2000000001
7693,2011-01-25 06:00:00,3.4,61.0,0.4559,783.8,398.3,1779.9,826.4,277.4,,,,1,708934.17
7697,2011-01-25 10:00:00,3.3,64.6,0.4943,913.0,769.0,813.2,1030.0,764.4,,,,1,625350.8
7698,2011-01-25 11:00:00,4.9,50.9,0.4534,945.5,716.0,925.6,924.0,683.6,,,,1,662729.6
7705,2011-01-25 18:00:00,4.3,59.8,0.4721,929.3,704.9,815.1,955.4,690.2,,,,1,574563.99
7706,2011-01-25 19:00:00,4.1,52.7,0.476,1013.5,827.1,772.3,971.5,810.6,,,,1,638769.33
7707,2011-01-25 20:00:00,4.2,59.3,0.4771,1010.8,838.4,742.6,1008.8,787.6,,,,1,622595.84
7708,2011-01-25 21:00:00,3.7,60.9,0.4782,933.9,599.7,1019.7,946.4,588.8,,,,1,611514.0900000001
7709,2011-01-25 22:00:00,4.0,52.0,0.4351,887.1,603.7,996.0,826.5,486.1,,,,1,601285.2000000001
7712,2011-01-26 01:00:00,4.2,50.2,0.3939,732.8,516.2,1399.8,792.1,332.3,,,,2,722576.76
7713,2011-01-26 02:00:00,4.1,53.4,0.4144,740.1,415.2,1516.7,711.6,293.0,,,,2,629733.84
7714,2011-01-26 03:00:00,2.9,56.0,0.4423,747.9,418.2,1670.7,742.0,277.3,,,,2,698686.74
7715,2011-01-26 04:00:00,3.4,50.7,0.4137,747.0,386.1,1739.5,752.8,258.0,,,,2,671620.9500000001
7716,2011-01-26 05:00:00,2.8,50.1,0.4062,736.6,356.2,1975.0,748.8,245.4,,,,2,703495.0
7717,2011-01-26 06:00:00,2.9,54.9,0.411,774.0,414.5,1728.3,722.0,287.6,,,,2,716380.35
7719,2011-01-26 08:00:00,3.2,52.2,0.3934,887.0,648.0,1105.6,904.7,482.7,,,,2,716428.7999999999
7721,2011-01-26 10:00:00,4.1,52.4,0.4136,871.0,618.9,1042.4,877.2,559.7,,,,2,645141.36
7724,2011-01-26 13:00:00,4.1,50.7,0.4166,814.7,669.3,1012.9,929.8,549.1,,,,2,677933.97
7733,2011-01-26 22:00:00,4.5,57.0,0.4704,949.5,612.8,1024.0,931.2,625.0,,,,2,627507.2
7734,2011-01-26 23:00:00,3.9,52.8,0.4688,886.9,613.8,986.0,858.8,615.9,,,,2,605206.7999999999
7760,2011-01-28 01:00:00,3.1,50.2,0.3716,892.0,588.5,1010.5,761.4,550.0,,,,4,594679.25
7768,2011-01-28 09:00:00,4.3,52.3,0.4117,1113.0,918.1,756.8,1033.9,963.2,,,,4,694818.08
7769,2011-01-28 10:00:00,4.1,50.8,0.4043,1003.7,865.3,822.0,1014.3,945.5,,,,4,711276.6
7774,2011-01-28 15:00:00,4.0,52.5,0.4118,960.0,767.0,852.5,855.6,662.3,,,,4,653867.5
7856,2011-02-01 01:00:00,4.3,52.1,0.415,986.0,712.0,888.4,840.4,1289.4,,,,1,632540.7999999999
7857,2011-02-01 02:00:00,4.0,52.5,0.4263,1034.8,720.8,931.7,958.2,1273.1,,,,1,671569.36
7858,2011-02-01 03:00:00,3.9,54.0,0.4621,950.0,649.9,833.3,944.5,1134.8,,,,1,541561.6699999999
7859,2011-02-01 04:00:00,2.5,66.1,0.4807,1000.3,688.0,822.1,972.4,1228.1,,,,1,565604.8
7860,2011-02-01 05:00:00,1.7,70.3,0.4878,1042.0,701.0,747.3,945.0,1264.6,,,,1,523857.3
7861,2011-02-01 06:00:00,2.0,60.4,0.4661,1054.7,724.0,814.0,887.4,1257.9,,,,1,589336.0
7862,2011-02-01 07:00:00,2.2,67.3,0.473,1112.6,921.4,702.0,1066.6,1381.0,,,,1,646822.7999999999
7863,2011-02-01 08:00:00,2.9,60.2,0.4938,1406.2,1349.9,501.8,1513.0,1947.9,,,,1,2041258.2421348316
7864,2011-02-01 09:00:00,3.4,58.0,0.4967,1618.1,1420.6,444.5,1447.2,2196.5,,,,1,2054751.8621348313
7865,2011-02-01 10:00:00,4.7,59.4,0.4979,1446.3,1275.8,492.9,1302.7,1956.5,,,,1,628841.82
7866,2011-02-01 11:00:00,5.9,56.8,0.502,1563.7,1387.4,452.0,1491.4,2096.8,,,,1,2068027.9021348318
7867,2011-02-01 12:00:00,7.5,51.3,0.5226,1446.7,1279.1,493.4,1448.0,2152.2,,,,1,1850996.3421348312
7881,2011-02-02 02:00:00,5.2,59.5,0.5177,1078.2,854.0,707.6,1075.6,1230.2,,,,2,604290.4
7882,2011-02-02 03:00:00,3.5,68.0,0.5281,1069.7,834.2,646.0,999.7,1185.3,,,,2,538893.2000000001
7883,2011-02-02 04:00:00,3.5,63.5,0.5215,1026.3,768.1,733.4,917.0,1080.1,,,,2,563324.54
7884,2011-02-02 05:00:00,3.5,61.6,0.5059,1092.0,688.0,888.3,883.2,1090.0,,,,2,611150.4
7885,2011-02-02 06:00:00,2.7,67.5,0.5034,1079.7,707.5,776.2,889.2,1047.2,,,,2,549161.5
7886,2011-02-02 07:00:00,3.4,56.6,0.4857,1031.6,778.7,842.7,988.0,1089.0,,,,2,656210.4900000001
7887,2011-02-02 08:00:00,2.6,60.2,0.4787,1282.3,1197.0,549.0,1273.1,1402.6,,,,2,657153.0
7888,2011-02-02 09:00:00,2.9,60.3,0.4859,1580.0,1529.6,409.3,1687.1,1987.9,,,,2,2579447.7021348313
7889,2011-02-02 10:00:00,5.5,55.8,0.4942,1416.0,1323.6,470.9,1306.6,1790.9,,,,2,623283.2399999999
7903,2011-02-03 00:00:00,4.8,50.8,0.4079,1032.0,838.5,824.7,951.6,1252.4,,,,3,691510.9500000001
7905,2011-02-03 02:00:00,3.5,50.9,0.4323,1014.0,664.6,911.6,893.0,1062.7,,,,3,605849.36
7906,2011-02-03 03:00:00,3.4,55.5,0.4379,941.3,661.3,893.0,827.4,1054.6,,,,3,590540.8999999999
7907,2011-02-03 04:00:00,1.9,59.0,0.4337,972.3,623.0,925.4,811.9,1071.7,,,,3,576524.2
7908,2011-02-03 05:00:00,1.2,66.2,0.4327,904.0,619.2,879.4,837.9,1046.2,,,,3,544524.48
7909,2011-02-03 06:00:00,2.0,57.3,0.4368,927.6,659.2,959.9,809.1,1050.4,,,,3,632766.0800000001
7910,2011-02-03 07:00:00,1.4,61.8,0.4322,1025.9,709.5,878.2,984.9,1109.7,,,,3,623082.9
7911,2011-02-03 08:00:00,1.2,62.2,0.441,1326.7,1262.1,544.7,1311.4,1532.2,,,,3,687465.87
7912,2011-02-03 09:00:00,2.0,62.8,0.4491,1544.0,1453.5,403.5,1620.7,2131.5,,,,3,2354546.992134832
7922,2011-02-03 19:00:00,10.4,52.9,0.6578,1721.2,1618.6,373.3,1793.2,2269.1,,,,3,2901333.0621348317
7923,2011-02-03 20:00:00,9.4,54.9,0.6503,1472.9,1141.1,494.7,1498.8,1947.7,,,,3,1709140.2221348311
7924,2011-02-03 21:00:00,7.8,56.4,0.6304,1353.4,1058.3,599.6,1283.7,1745.1,,,,3,634556.68
7925,2011-02-03 22:00:00,6.4,65.8,0.6237,1450.1,1164.0,529.2,1282.5,1640.5,,,,3,615988.8
7926,2011-02-03 23:00:00,6.4,63.7,0.6132,1230.9,877.0,612.8,1080.1,1418.1,,,,3,537425.6
7927,2011-02-04 00:00:00,6.2,62.7,0.589,1083.0,844.6,770.7,1035.0,1183.9,,,,4,650933.2200000001
7928,2011-02-04 01:00:00,5.3,63.4,0.5797,1097.2,740.2,827.9,1019.7,1209.2,,,,4,612811.5800000001
7929,2011-02-04 02:00:00,4.8,68.5,0.5568,914.6,678.7,895.9,925.4,1020.7,,,,4,608047.3300000001
7930,2011-02-04 03:00:00,3.0,69.3,0.5523,987.0,745.9,816.9,989.8,1136.1,,,,4,609325.71
7931,2011-02-04 04:00:00,5.2,61.6,0.5575,949.0,643.9,895.0,910.1,931.5,,,,4,576290.5
7932,2011-02-04 05:00:00,4.0,65.5,0.5367,855.6,637.1,964.3,975.2,888.0,,,,4,614355.53
7933,2011-02-04 06:00:00,1.8,76.7,0.5271,959.3,745.2,800.8,928.7,1037.3,,,,4,596756.16
7934,2011-02-04 07:00:00,1.8,70.0,0.5198,1111.0,871.1,692.6,999.7,1187.0,,,,4,603323.86
7935,2011-02-04 08:00:00,2.4,72.3,0.5182,1326.3,1249.4,467.4,1560.3,1719.9,,,,4,1948298.3621348315
7936,2011-02-04 09:00:00,4.7,63.5,0.5176,1235.0,1365.0,519.0,1320.7,1555.0,,,,4,708435.0
7937,2011-02-04 10:00:00,8.2,51.3,0.5267,1281.8,1165.2,507.3,1391.2,1540.1,,,,4,1619885.7821348317
8117,2011-02-11 22:00:00,7.7,52.8,0.5843,1513.7,1106.7,552.3,1280.7,2063.5,,,,4,611230.41
8118,2011-02-11 23:00:00,6.8,60.4,0.5885,1448.4,1101.1,524.7,1304.6,1967.0,,,,4,577747.17
8167,2011-02-14 00:00:00,10.5,57.6,0.7312,1036.9,824.7,756.5,1204.3,944.3,,,,0,623885.55
8168,2011-02-14 01:00:00,10.0,56.0,0.7301,1167.0,794.8,693.8,1252.9,1041.3,,,,0,551432.2399999999
8169,2011-02-14 02:00:00,10.1,63.0,0.7413,1065.0,687.7,750.1,1153.6,857.5,,,,0,515843.7700000001
8170,2011-02-14 03:00:00,8.7,69.1,0.7411,929.3,664.6,882.1,1080.0,754.3,,,,0,586243.66
8171,2011-02-14 04:00:00,8.4,63.8,0.7382,876.8,533.0,984.1,1054.7,660.5,,,,0,524525.3
8172,2011-02-14 05:00:00,8.1,65.5,0.728,947.1,526.1,1052.4,1024.0,610.8,,,,0,553667.64
8173,2011-02-14 06:00:00,6.4,65.1,0.6997,1005.0,600.8,948.7,989.8,768.9,,,,0,569978.96
8218,2011-02-16 03:00:00,4.0,52.0,0.4019,1141.6,830.2,746.8,968.0,1373.8,,,,2,619993.36
8219,2011-02-16 04:00:00,3.3,55.3,0.4074,1009.9,769.6,814.1,885.6,1238.1,,,,2,626531.36
8221,2011-02-16 06:00:00,3.4,53.8,0.4123,1069.2,768.0,775.9,961.0,1370.2,,,,2,595891.2
8222,2011-02-16 07:00:00,3.4,51.5,0.4297,1232.2,968.2,590.9,999.4,1381.0,,,,2,572109.38
8261,2011-02-17 22:00:00,7.3,50.1,0.4832,1024.1,807.5,736.2,1066.8,932.9,,,,3,594481.5
8266,2011-02-18 03:00:00,5.3,50.3,0.4855,977.6,562.6,1002.7,914.8,487.0,,,,4,564119.02
8286,2011-02-18 23:00:00,5.1,51.8,0.4698,1321.8,1061.9,593.3,1206.3,1522.6,,,,4,630025.27
8335,2011-02-21 00:00:00,6.4,65.3,0.6188,1039.3,650.9,903.3,989.8,610.0,,,,0,587957.97
8336,2011-02-21 01:00:00,6.9,61.9,0.6056,983.8,611.5,964.8,957.5,475.2,,,,0,589975.2
8337,2011-02-21 02:00:00,6.0,65.4,0.6498,846.3,486.9,1130.0,907.9,375.7,,,,0,550197.0
8338,2011-02-21 03:00:00,4.7,79.2,0.6751,903.7,440.8,1260.3,863.9,364.1,,,,0,555540.24
8339,2011-02-21 04:00:00,4.0,82.3,0.6712,896.6,460.4,1224.8,873.6,358.4,,,,0,563897.9199999999
8340,2011-02-21 05:00:00,3.7,82.3,0.6653,852.6,507.0,1162.9,899.6,422.9,,,,0,589590.3
8341,2011-02-21 06:00:00,3.4,80.9,0.6617,939.5,559.6,937.6,1041.0,491.8,,,,0,524680.9600000001
8342,2011-02-21 07:00:00,4.2,84.9,0.6742,1022.4,754.6,735.4,1129.0,740.9,,,,0,554932.84
8343,2011-02-21 08:00:00,5.4,77.2,0.6646,1274.7,979.7,609.0,1256.4,1036.2,,,,0,596637.3
8344,2011-02-21 09:00:00,4.3,81.5,0.6651,1215.4,1029.3,566.0,1430.0,1206.0,,,,0,1470758.5421348314
8345,2011-02-21 10:00:00,3.5,78.4,0.6811,1125.2,935.1,607.9,1272.6,1189.3,,,,0,568447.29
8346,2011-02-21 11:00:00,6.3,78.9,0.7383,1213.8,850.4,684.0,1136.2,1058.3,,,,0,581673.6
8347,2011-02-21 12:00:00,7.5,66.2,0.7133,1132.0,795.2,735.6,1223.0,1008.9,,,,0,584949.12
8348,2011-02-21 13:00:00,7.6,64.8,0.7039,1267.4,997.5,654.2,1250.9,1115.5,,,,0,652564.5
8349,2011-02-21 14:00:00,7.8,62.1,0.6942,1070.6,905.0,703.8,1141.1,939.3,,,,0,636939.0
8350,2011-02-21 15:00:00,7.2,67.0,0.7118,1034.2,902.1,652.4,1124.8,977.6,,,,0,588530.04
8351,2011-02-21 16:00:00,6.6,70.8,0.7425,1245.3,980.5,641.0,1221.1,953.2,,,,0,628500.5
8352,2011-02-21 17:00:00,7.0,67.9,0.7195,1251.6,907.7,605.6,1367.4,1154.4,,,,0,1240048.5221348316
8353,2011-02-21 18:00:00,6.0,81.7,0.7223,1247.6,986.9,669.1,1332.2,1018.2,,,,0,660334.79
8354,2011-02-21 19:00:00,5.7,80.9,0.7293,1507.6,1209.9,445.6,1766.1,1310.4,,,,0,2135663.932134832
8355,2011-02-21 20:00:00,5.8,76.6,0.7261,1500.9,1366.3,456.7,1698.3,1524.3,,,,0,2319246.8321348317
8356,2011-02-21 21:00:00,5.7,72.5,0.6808,1106.8,906.2,632.4,1170.1,1126.3,,,,0,573080.88
8357,2011-02-21 22:00:00,5.6,73.3,0.6604,957.9,686.2,859.7,1103.6,934.3,,,,0,589926.14
8358,2011-02-21 23:00:00,6.5,72.1,0.6848,1018.7,662.3,877.4,1035.5,849.8,,,,0,581102.0199999999
8359,2011-02-22 00:00:00,6.6,66.6,0.6733,912.4,614.6,1004.8,1075.9,682.9,,,,1,617550.08
8360,2011-02-22 01:00:00,4.2,82.9,0.6825,900.5,556.5,1031.7,959.8,621.2,,,,1,574141.05
8361,2011-02-22 02:00:00,3.7,83.1,0.6787,941.3,505.9,1134.2,953.4,522.2,,,,1,573791.78
8362,2011-02-22 03:00:00,2.3,88.3,0.6407,860.9,481.2,1366.8,935.2,381.2,,,,1,657704.1599999999
8363,2011-02-22 04:00:00,3.5,84.5,0.6736,808.4,426.8,1416.4,927.2,365.7,,,,1,604519.52
8364,2011-02-22 05:00:00,3.3,78.6,0.6608,905.0,487.9,1094.4,917.8,457.7,,,,1,533957.76
8365,2011-02-22 06:00:00,3.3,82.8,0.664,967.3,640.6,901.1,1035.0,691.0,,,,1,577244.66
8366,2011-02-22 07:00:00,3.5,85.3,0.6677,1124.0,799.9,717.6,1180.0,1020.2,,,,1,574008.24
8367,2011-02-22 08:00:00,3.9,81.9,0.682,1450.2,1236.0,480.2,1446.8,1437.4,,,,1,1787104.3421348315
8368,2011-02-22 09:00:00,4.7,84.3,0.6889,1546.0,1346.9,413.8,1681.7,1541.3,,,,1,2263941.2721348316
8369,2011-02-22 10:00:00,5.7,73.3,0.7025,1266.0,1195.0,506.9,1478.0,1356.3,,,,1,1765069.5421348314
8370,2011-02-22 11:00:00,9.2,61.3,0.6787,1006.3,906.3,746.8,1140.0,1025.1,,,,1,676824.84
8372,2011-02-22 13:00:00,7.7,68.3,0.7072,1174.0,1008.4,611.0,1256.4,1107.7,,,,1,616132.4
8373,2011-02-22 14:00:00,6.0,69.6,0.6903,1269.4,1092.8,573.0,1287.2,1082.9,,,,1,626174.4
8374,2011-02-22 15:00:00,6.1,66.1,0.6973,1097.6,968.2,650.4,1170.3,880.3,,,,1,629717.28
8375,2011-02-22 16:00:00,7.1,71.4,0.7165,1209.2,1060.5,649.8,1239.8,1092.0,,,,1,689112.8999999999
8376,2011-02-22 17:00:00,6.7,66.4,0.6834,1132.1,931.8,652.9,1165.2,890.4,,,,1,608372.22
8377,2011-02-22 18:00:00,5.7,73.2,0.6718,1134.5,935.8,663.0,1273.1,980.6,,,,1,620435.4
8378,2011-02-22 19:00:00,5.3,70.9,0.6556,1240.1,1078.1,583.0,1415.1,1006.0,,,,1,1524478.8521348312
8379,2011-02-22 20:00:00,4.2,78.6,0.6491,1125.7,884.9,760.0,1198.0,712.8,,,,1,672524.0
8380,2011-02-22 21:00:00,4.4,77.9,0.6648,1189.3,928.2,666.4,1128.9,1039.9,,,,1,618552.48
8381,2011-02-22 22:00:00,4.2,73.2,0.6429,930.6,706.6,839.8,1025.1,602.6,,,,1,593402.6799999999
8382,2011-02-22 23:00:00,4.3,81.7,0.6523,869.6,646.8,985.0,956.4,611.0,,,,1,637098.0
8383,2011-02-23 00:00:00,4.5,72.7,0.6506,970.6,739.5,817.9,976.5,788.5,,,,2,604837.0499999999
8384,2011-02-23 01:00:00,4.2,84.1,0.6517,933.0,678.3,952.4,1047.3,653.8,,,,2,646012.9199999999
8385,2011-02-23 02:00:00,3.7,80.3,0.643,890.0,577.7,1126.8,960.5,565.6,,,,2,650952.36
8386,2011-02-23 03:00:00,3.4,75.0,0.6403,871.2,506.4,1126.2,900.6,524.0,,,,2,570307.68
8387,2011-02-23 04:00:00,3.2,83.6,0.6426,899.6,500.5,1166.0,978.2,557.8,,,,2,583583.0
8388,2011-02-23 05:00:00,4.3,72.2,0.6304,827.1,456.7,1235.8,929.8,444.5,,,,2,564389.86
8389,2011-02-23 06:00:00,4.4,77.4,0.6311,877.2,521.8,1263.5,939.4,424.3,,,,2,659294.2999999999
8390,2011-02-23 07:00:00,4.3,74.0,0.648,889.5,555.2,1029.8,994.0,590.0,,,,2,571744.9600000001
8391,2011-02-23 08:00:00,4.1,73.6,0.6687,1171.0,930.3,697.4,1183.8,945.4,,,,2,648791.22
8392,2011-02-23 09:00:00,4.5,80.6,0.6706,981.4,770.8,784.4,1036.0,843.9,,,,2,604615.5199999999
8393,2011-02-23 10:00:00,2.9,82.2,0.6419,925.1,731.8,837.0,960.7,667.4,,,,2,612516.6
8394,2011-02-23 11:00:00,2.9,78.9,0.6326,983.6,707.6,832.4,1054.2,748.4,,,,2,589006.24
8395,2011-02-23 12:00:00,4.1,81.1,0.6482,1051.5,673.2,900.0,1030.2,793.8,,,,2,605880.0
8396,2011-02-23 13:00:00,5.0,79.0,0.6621,1057.3,846.3,729.0,1168.2,993.5,,,,2,616952.7
8397,2011-02-23 14:00:00,5.7,67.4,0.6686,1151.0,914.2,616.4,1206.7,1076.2,,,,2,563512.88
8398,2011-02-23 15:00:00,5.7,71.6,0.6826,1159.5,1033.5,663.5,1317.6,1053.4,,,,2,685727.25
8399,2011-02-23 16:00:00,5.3,77.4,0.6875,1185.6,946.0,679.1,1267.9,1043.7,,,,2,642428.6
8400,2011-02-23 17:00:00,5.1,76.6,0.6826,1113.6,1029.6,644.6,1329.2,1057.3,,,,2,663680.1599999999
8401,2011-02-23 18:00:00,5.0,81.4,0.6845,1225.4,1088.6,591.7,1314.8,1085.4,,,,2,644124.62
8402,2011-02-23 19:00:00,4.9,82.5,0.6826,1253.7,1017.2,629.2,1369.7,1240.0,,,,2,1392118.3821348315
8403,2011-02-23 20:00:00,4.4,82.1,0.6686,1236.2,1038.9,613.6,1264.4,1289.6,,,,2,637469.04
8404,2011-02-23 21:00:00,4.2,81.3,0.6647,1196.9,1079.4,625.2,1175.5,1254.0,,,,2,674840.8800000001
8405,2011-02-23 22:00:00,4.6,78.1,0.6621,1179.4,913.9,696.4,1175.6,1144.3,,,,2,636439.96
8406,2011-02-23 23:00:00,4.2,74.8,0.6479,965.2,736.6,783.8,1116.2,1020.0,,,,2,577347.08
8407,2011-02-24 00:00:00,3.1,81.3,0.645,1079.1,757.5,797.8,987.9,916.0,,,,3,604333.5
8408,2011-02-24 01:00:00,5.2,76.7,0.6626,918.3,637.5,977.0,992.8,790.0,,,,3,622837.5
8409,2011-02-24 02:00:00,4.0,76.0,0.6666,949.0,627.6,1003.8,1033.2,708.7,,,,3,629984.88
8410,2011-02-24 03:00:00,4.1,78.6,0.677,912.9,561.4,1004.4,1002.6,712.4,,,,3,563870.1599999999
8411,2011-02-24 04:00:00,3.0,80.2,0.6503,857.5,512.2,1090.6,940.8,619.0,,,,3,558605.32
8412,2011-02-24 05:00:00,3.5,79.4,0.6612,856.5,549.1,1157.7,933.1,612.1,,,,3,635693.0700000001
8413,2011-02-24 06:00:00,3.6,78.5,0.6724,1026.1,645.5,974.5,1114.1,811.6,,,,3,629039.75
8414,2011-02-24 07:00:00,3.9,88.8,0.6771,1060.3,755.5,770.1,1123.1,947.0,,,,3,581810.55
8415,2011-02-24 08:00:00,4.0,76.7,0.6819,1218.3,1082.0,532.8,1302.0,1241.5,,,,3,576489.6
8416,2011-02-24 09:00:00,3.9,88.1,0.6847,1252.1,1064.1,527.2,1439.0,1284.4,,,,3,1530099.4421348313
8417,2011-02-24 10:00:00,4.2,82.2,0.6967,1095.5,939.0,608.0,1191.2,1118.4,,,,3,570912.0
8418,2011-02-24 11:00:00,4.6,86.1,0.6997,1158.6,827.6,757.1,1164.8,973.8,,,,3,626575.9600000001
8419,2011-02-24 12:00:00,5.6,78.7,0.7238,1049.4,799.7,731.5,1117.0,922.2,,,,3,584980.55
8420,2011-02-24 13:00:00,6.5,80.8,0.7519,1087.4,811.9,683.1,1242.2,980.0,,,,3,554608.89
8421,2011-02-24 14:00:00,7.9,66.2,0.7394,1039.7,896.9,657.6,1149.6,1000.5,,,,3,589801.4400000001
8422,2011-02-24 15:00:00,8.1,63.0,0.7387,1120.6,1002.0,618.1,1286.0,1262.6,,,,3,619336.2000000001
8423,2011-02-24 16:00:00,7.8,68.7,0.7399,1286.7,1072.1,515.5,1445.8,1428.0,,,,3,1548901.7221348314
8424,2011-02-24 17:00:00,7.5,76.7,0.7372,1275.0,1146.6,488.2,1471.3,1380.1,,,,3,1685852.1221348313
8425,2011-02-24 18:00:00,6.8,70.5,0.7326,1433.1,1211.8,486.7,1412.8,1558.5,,,,3,1710890.5821348312
